,Extracted Area_JHB,Extracted Area_JHBCode,Extracted listing agency,Extracted listing agencyCode,Extracted Type,Extracted TypeCode,Extracted Available Month,Extracted Available MonthCode
0,None,88, None,97,None,1,None,9
1,None,88, None,97,None,1,None,9
2,None,88, None,97,None,1,None,9
3,None,88, None,97,None,1,None,9
4,None,88, None,97,None,1,None,9
5,None,88, None,97,None,1,None,9
6,None,88, None,97,None,1,None,9
7,None,88, None,97,None,1,None,9
8,None,88, None,97,None,1,None,9
9,None,88, None,97,None,1,None,9
10,None,88, None,97,None,1,None,9
11,None,88, None,97,None,1,None,9
12,None,88, None,97,None,1,None,9
13,None,88, None,97,None,1,None,9
14,None,88, None,97,None,1,None,9
15,None,88, None,97,None,1,None,9
16,None,88, None,97,None,1,None,9
17,None,88, None,97,None,1,None,9
18,None,88, None,97,None,1,None,9
19,None,88, None,97,None,1,None,9
20,None,88, None,97,None,1,None,9
21,None,88, None,97,None,1,None,9
22,None,88, None,97,None,1,None,9
23,None,88, None,97,None,1,None,9
24,None,88, None,97,None,1,None,9
25,None,88, None,97,None,1,None,9
26,None,88, None,97,None,1,None,9
27,None,88, None,97,None,1,None,9
28,None,88, None,97,None,1,None,9
29,None,88, None,97,None,1,None,9
30,None,88, None,97,None,1,None,9
31,None,88, None,97,None,1,None,9
32,None,88, None,97,None,1,None,9
33,None,88, None,97,None,1,None,9
34,None,88, None,97,None,1,None,9
35,None,88, None,97,None,1,None,9
36,None,88, None,97,None,1,None,9
37,None,88, None,97,None,1,None,9
38,None,88, None,97,None,1,None,9
39,None,88, None,97,None,1,None,9
40,None,88, None,97,None,1,None,9
41,None,88, None,97,None,1,None,9
42,None,88, None,97,None,1,None,9
43,None,88, None,97,None,1,None,9
44,None,88, None,97,None,1,None,9
45,None,88, None,97,None,1,None,9
46,None,88, None,97,None,1,None,9
47,None,88, None,97,None,1,None,9
48,None,88, None,97,None,1,None,9
49,None,88, None,97,None,1,None,9
50,None,88, None,97,None,1,None,9
51,None,88, None,97,None,1,None,9
52,None,88, None,97,None,1,None,9
53,None,88, None,97,None,1,None,9
54,None,88, None,97,None,1,None,9
55,None,88, None,97,None,1,None,9
56,None,88, None,97,None,1,None,9
57,None,88, None,97,None,1,None,9
58,None,88, None,97,None,1,None,9
59,None,88, None,97,None,1,None,9
60,None,88, None,97,None,1,None,9
61,None,88, None,97,None,1,None,9
62,None,88, None,97,None,1,None,9
63,None,88, None,97,None,1,None,9
64,None,88, None,97,None,1,None,9
65,None,88, None,97,None,1,None,9
66,None,88, None,97,None,1,None,9
67,None,88, None,97,None,1,None,9
68,None,88, None,97,None,1,None,9
69,None,88, None,97,None,1,None,9
70,None,88, None,97,None,1,None,9
71,None,88, None,97,None,1,None,9
72,None,88, None,97,None,1,None,9
73,None,88, None,97,None,1,None,9
74,Emmarentia,32, Property.CoZa - Randburg,114,Apartment,0,October,11
75,Johannesburg Central,53, Chorus Letting,25,Apartment,0,September,12
76,Marshalltown,72, Trafalgar Property Management,160,Apartment,0,March,7
77,Maboneng,70, Chorus Letting,25,Apartment,0,June,6
78,Melville,79, Sotheby's International Realty - Craighall,156,Apartment,0,October,11
79,Dunkeld West,28, ANGOR Property Specialist,4,Apartment,0,March,7
80,Westdene,135, Pryca Properties (Pty) Ltd,119,Apartment,0,April,0
81,Marshalltown,72, Framework Property Services,46,Apartment,0,April,0
82,Johannesburg Central,53, AFHCO Africa Housing Company,3,Apartment,0,August,1
83,Melrose,74, Jawitz Johannesburg North,68,Apartment,0,March,7
84,None,88, None,97,None,1,None,9
85,None,88,  ,1,None,1,None,9
86,None,88,  ,1,None,1,None,9
87,Auckland Park,5, Skye Letting,154,Townhouse,2,November,10
88,Rosebank,113, Frankie Bell's Real Estate,47,Apartment,0,March,7
89,None,88, None,97,None,1,None,9
90,None,88, None,97,None,1,None,9
91,None,88, None,97,None,1,None,9
92,None,88,  ,1,None,1,None,9
93,Oaklands,92, Jawitz Johannesburg North,68,Townhouse,2,March,7
94,Sydenham,121, You Realty,165,Apartment,0,January,4
95,Forest Town,37, Engel & Volkers Hyde Park,36,Townhouse,2,May,8
96,Rosebank,113, Frankie Bell's Real Estate,47,Apartment,0,April,0
97,Auckland Park,5, National Letting - Johannesburg,91,Apartment,0,November,10
98,Johannesburg Central,53, Mafadi Property Management Office,84,Apartment,0,March,7
99,None,88, None,97,None,1,None,9
100,Parkwood,102, RE/MAX Advantage,121,Apartment,0,January,4
101,Johannesburg Central,53, iThemba Property,168,Apartment,0,April,0
102,Dunkeld,27, Dogon Group Sandton,33,Apartment,0,January,4
103,Auckland Park,5, Skye Letting,154,Apartment,0,February,3
104,Johannesburg Central,53, AFHCO Africa Housing Company,3,Apartment,0,September,12
105,Lorentzville,68, Framework Property Services,46,Apartment,0,April,0
106,Auckland Park,5, Skye Letting,154,Apartment,0,February,3
107,Dunkeld West,28, Jawitz Johannesburg North,68,Townhouse,2,March,7
108,Auckland Park,5, Skye Letting,154,Townhouse,2,November,10
109,Rosebank,113, Chas Everitt Hyde Park,23,Apartment,0,October,11
110,None,88, None,97,None,1,None,9
111,None,88, None,97,None,1,None,9
112,Auckland Park,5, Skye Letting,154,Apartment,0,February,3
113,Johannesburg Central,53, Framework Property Services,46,Apartment,0,April,0
114,Dunkeld West,28, Jawitz Johannesburg North,68,Apartment,0,March,7
115,None,88, None,97,None,1,None,9
116,None,88, None,97,None,1,None,9
117,Ormonde,96, Natrent Rentals,92,Townhouse,2,April,0
118,Montgomery Park,83, Be Prop,15,Apartment,0,August,1
119,None,88, None,97,None,1,None,9
120,Haddon,48, Trafalgar Property Management,160,Apartment,0,February,3
121,None,88, None,97,None,1,None,9
122,None,88, None,97,None,1,None,9
123,None,88,  ,1,None,1,None,9
124,Rosebank,113, Etchells & Young Property Brokers,38,Apartment,0,January,4
125,Rosebank,113, RE/MAX Advantage,121,Apartment,0,January,4
126,None,88, None,97,None,1,None,9
127,Bellevue East,9, Framework Property Services,46,Apartment,0,March,7
128,Albertville,3, ,0,Apartment,0,None,9
129,None,88,  ,1,None,1,None,9
130,None,88,  ,1,None,1,None,9
131,Dunkeld,27, Dogon Group Sandton,33,Apartment,0,January,4
132,Johannesburg Central,53, Mafadi Property Management Office,84,Apartment,0,January,4
133,Houghton Estate,51, Firzt Realty Company Firzt Realty Company,45,Apartment,0,December,2
134,None,88, None,97,None,1,None,9
135,None,88, None,97,None,1,None,9
136,Bellevue East,9, Trafalgar Property Management,160,Apartment,0,January,4
137,None,88,  ,1,None,1,None,9
138,Houghton Estate,51, Frankie Bell's Real Estate,47,Apartment,0,January,4
139,None,88, None,97,None,1,None,9
140,Yeoville,140, Mafadi Property Management Office,84,Apartment,0,March,7
141,None,88, None,97,None,1,None,9
142,None,88,  ,1,None,1,None,9
143,Doornfontein,26, Mafadi Property Management Office,84,Apartment,0,April,0
144,Johannesburg Central,53, Mafadi Property Management Office,84,Apartment,0,March,7
145,Rosebank,113, Engel & Volkers Hyde Park,36,Apartment,0,September,12
146,Berea,10, Mafadi Property Management Office,84,Apartment,0,January,4
147,None,88, None,97,None,1,None,9
148,None,88, None,97,None,1,None,9
149,None,88, None,97,None,1,None,9
150,None,88, None,97,None,1,None,9
151,Auckland Park,5, Skye Letting,154,Apartment,0,December,2
152,Vrededorp,131, Urban Link JHB Zone 1,162,Apartment,0,October,11
153,None,88,  ,1,None,1,None,9
154,South Hills,119, ,0,Townhouse,2,None,9
155,None,88,  ,1,None,1,None,9
156,Jeppestown,52, Chorus Letting,25,Apartment,0,March,7
157,None,88,  ,1,None,1,None,9
158,None,88, None,97,None,1,None,9
159,Meredale,80, Harcourts Falcons,55,Apartment,0,February,3
160,South Hills,119, ,0,Townhouse,2,None,9
161,Turf Club,127, Framework Property Services,46,Apartment,0,April,0
162,Dunkeld,27, Jawitz Johannesburg North,68,Apartment,0,March,7
163,Johannesburg Central,53, Mafadi Property Management Office,84,Apartment,0,April,0
164,None,88,  ,1,None,1,None,9
165,Houghton Estate,51, Zareena Kara Properties,166,Apartment,0,April,0
166,None,88, None,97,None,1,None,9
167,Melrose,74, CP Inc Realtors,19,Apartment,0,February,3
168,None,88, None,97,None,1,None,9
169,Hillbrow,50, Framework Property Services,46,Apartment,0,March,7
170,None,88,2 Bedroom Apartment / flat to rent in Dunkeld - Johannesburg,172,None,1,None,9
171,Craighall,23, CP Inc Realtors,19,Apartment,0,July,5
172,None,88,  ,1,None,1,None,9
173,Oakdene,91, Lucy Ferreira Properties,82,Apartment,0,February,3
174,Johannesburg Central,53, B-Sure Properties - Bedfordview,14,Apartment,0,February,3
175,None,88,  ,1,None,1,None,9
176,Bramley,18, Mafadi Property Management Office,84,Apartment,0,March,7
177,Johannesburg Central,53, Mafadi Property Management Office,84,Apartment,0,February,3
178,Johannesburg Central,53, Mafadi Property Management Office,84,Apartment,0,March,7
179,Johannesburg Central,53, Mafadi Property Management Office,84,Apartment,0,March,7
180,None,88, None,97,None,1,None,9
181,Rosebank,113, RE/MAX Advantage,121,Apartment,0,January,4
182,None,88,  ,1,None,1,None,9
183,Auckland Park,5, Skye Letting,154,Apartment,0,November,10
184,Auckland Park,5, Skye Letting,154,Apartment,0,January,4
185,None,88, None,97,None,1,None,9
186,None,88, None,97,None,1,None,9
187,Johannesburg Central,53, Mafadi Property Management Office,84,Apartment,0,February,3
188,None,88, None,97,None,1,None,9
189,None,88, None,97,None,1,None,9
190,Parkwood,102, Engel & Volkers Hyde Park,36,Apartment,0,March,7
191,Dunkeld,27, NRG - Sandton,88,Apartment,0,October,11
192,None,88, None,97,None,1,None,9
193,Dunkeld,27, Dogon Group Sandton,33,Apartment,0,October,11
194,Yeoville,140, Trafalgar Property Management,160,Apartment,0,March,7
195,Melrose,74, Jawitz Johannesburg North,68,Apartment,0,March,7
196,Rosebank,113, Engel & Volkers Hyde Park,36,Apartment,0,January,4
197,None,88, None,97,None,1,None,9
198,None,88, None,97,None,1,None,9
199,None,88,  ,1,None,1,None,9
200,Craighall Park,24, Infinite Property Network Dynamyx,61,Apartment,0,April,0
201,None,88, None,97,None,1,None,9
202,None,88, None,97,None,1,None,9
203,None,88, None,97,None,1,None,9
204,None,88, None,97,None,1,None,9
205,Rosebank,113, RE/MAX Advantage,121,Apartment,0,January,4
206,Westdene,135, Skye Letting,154,Apartment,0,November,10
207,Sandringham,116, Leapfrog JHB North East,77,Apartment,0,September,12
208,Melrose,74, Dogon Group Sandton,33,Apartment,0,January,4
209,Montgomery Park,83, Be Prop,15,Apartment,0,March,7
210,Montgomery Park,83, Be Prop,15,Apartment,0,April,0
211,Montgomery Park,83, Be Prop,15,Apartment,0,May,8
212,Montgomery Park,83, Be Prop,15,Apartment,0,March,7
213,Parkwood,102, RE/MAX Advantage,121,Apartment,0,January,4
214,Auckland Park,5, National Letting - Johannesburg,91,Apartment,0,September,12
215,None,88, None,97,None,1,None,9
216,None,88, None,97,None,1,None,9
217,None,88, None,97,None,1,None,9
218,None,88, None,97,None,1,None,9
219,Johannesburg Central,53, Be Prop,15,Apartment,0,April,0
220,Savoy Estate,117, Leapfrog JHB North East,77,Apartment,0,April,0
221,Berea,10, Trafalgar Property Management,160,Apartment,0,April,0
222,None,88, None,97,None,1,None,9
223,None,88, None,97,None,1,None,9
224,Berea,10, Trafalgar Property Management,160,Apartment,0,April,0
225,Towerby,124, Landstar Property Solutions,76,Apartment,0,April,0
226,Craighall,23, David Hubble Estates,29,Apartment,0,May,8
227,None,88, None,97,None,1,None,9
228,Berea,10, Trafalgar Property Management,160,Apartment,0,April,0
229,Joubert Park,54, Trafalgar Property Management,160,Apartment,0,June,6
230,Johannesburg Central,53, Trafalgar Property Management,160,Apartment,0,May,8
231,None,88, None,97,None,1,None,9
232,None,88,  ,1,None,1,None,9
233,Hillbrow,50, Trafalgar Property Management,160,Apartment,0,May,8
234,Yeoville,140, Trafalgar Property Management,160,Apartment,0,April,0
235,Observatory,93, Sotheby's International Realty - Craighall,156,Apartment,0,April,0
236,Bellevue,8, Trafalgar Property Management,160,Apartment,0,April,0
237,None,88, None,97,None,1,None,9
238,None,88, None,97,None,1,None,9
239,None,88, None,97,None,1,None,9
240,None,88,Apartment / flat to rent in Joubert Park - Johannesburg,189,None,1,None,9
241,None,88, None,97,None,1,None,9
242,Hillbrow,50, Framework Property Services,46,Apartment,0,February,3
243,Yeoville,140, Mafadi Property Management Office,84,Apartment,0,March,7
244,Lorentzville,68, Framework Property Services,46,Apartment,0,March,7
245,None,88, None,97,None,1,None,9
246,Maboneng,70, Mafadi Property Management Office,84,Apartment,0,March,7
247,Jeppestown,52, Framework Property Services,46,Apartment,0,March,7
248,Berea,10, Trafalgar Property Management,160,Apartment,0,March,7
249,Bellevue,8, Framework Property Services,46,Apartment,0,February,3
250,None,88, None,97,None,1,None,9
251,None,88, None,97,None,1,None,9
252,Yeoville,140, Framework Property Services,46,Apartment,0,April,0
253,Rossmore,115, Trafalgar Property Management,160,Apartment,0,February,3
254,None,88, None,97,None,1,None,9
255,Berea,10, Trafalgar Property Management,160,Apartment,0,March,7
256,None,88, None,97,None,1,None,9
257,Hillbrow,50, Framework Property Services,46,Apartment,0,March,7
258,Bellevue East,9, Framework Property Services,46,Apartment,0,January,4
259,None,88, None,97,None,1,None,9
260,Johannesburg Central,53, Trafalgar Property Management,160,Apartment,0,February,3
261,None,88, None,97,None,1,None,9
262,Berea,10, Trafalgar Property Management,160,Apartment,0,February,3
263,Berea,10, Trafalgar Property Management,160,Apartment,0,March,7
264,Hillbrow,50, Trafalgar Property Management,160,Apartment,0,January,4
265,Yeoville,140, Trafalgar Property Management,160,Apartment,0,January,4
266,Auckland Park,5, Trafalgar Property Management,160,Apartment,0,January,4
267,None,88, None,97,None,1,None,9
268,Yeoville,140, Trafalgar Property Management,160,Apartment,0,January,4
269,Joubert Park,54, Trafalgar Property Management,160,Apartment,0,January,4
270,Berea,10, Framework Property Services,46,Apartment,0,April,0
271,None,88, None,97,None,1,None,9
272,None,88,Apartment / flat to rent in Joubert Park - Johannesburg,189,None,1,None,9
273,None,88, None,97,None,1,None,9
274,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,May,8
275,Ridgeway,106, Harcourts Falcons,55,Townhouse,2,May,8
276,Riviera,109, Firzt Realty Company Firzt Realty Company,45,Apartment,0,April,0
277,Dunkeld,27, Silver Property Group,153,Apartment,0,April,0
278,Melrose,74, You Realty,165,Apartment,0,May,8
279,Ormonde,96, Jade Properties,65,Apartment,0,April,0
280,Oakdene,91, Natrent Rentals,92,Townhouse,2,April,0
281,None,88,  ,1,None,1,None,9
282,None,88, None,97,None,1,None,9
283,None,88, None,97,None,1,None,9
284,Killarney,60, Adrienne Hersch Properties,6,Apartment,0,April,0
285,Meredale,80, IHS Property Management,60,Apartment,0,May,8
286,Waverley,132, Vered Estates,163,Apartment,0,May,8
287,None,88, None,97,None,1,None,9
288,Sandringham,116, Jawitz Bedfordview,67,Townhouse,2,April,0
289,None,88,Apartment / flat to rent in Berea - Johannesburg,183,None,1,None,9
290,Linksfield Ridge,65, Rawson Properties Dowerglen,127,Townhouse,2,May,8
291,None,88, None,97,None,1,None,9
292,City & Suburban,21, Mafadi Property Management Office,84,Apartment,0,June,6
293,Mulbarton,84, Allegiance Properties - JHB South,8,Townhouse,2,June,6
294,None,88, None,97,None,1,None,9
295,None,88, None,97,None,1,None,9
296,Melrose North,78, Seeff Sandton,150,Townhouse,2,May,8
297,None,88, None,97,None,1,None,9
298,None,88, None,97,None,1,None,9
299,None,88, None,97,None,1,None,9
300,Glenvista,43, Dormehl Phalane Property Group Meyersdal,34,Townhouse,2,April,0
301,Mondeor,82, Rowcor Properties Eleanor Jacobs,141,Apartment,0,May,8
302,Lombardy East,67, Rental,137,Townhouse,2,May,8
303,Oakdene,91, Lencar Exclusive Properties,78,Townhouse,2,April,0
304,Melrose Arch,75, Seeff Sandton,150,Apartment,0,May,8
305,Craighall Park,24, Property.CoZa - Randburg,114,Townhouse,2,April,0
306,Parkwood,102, Rental,137,Apartment,0,June,6
307,Parktown,99, Property.CoZa - Randburg,114,Apartment,0,April,0
308,Melrose Arch,75, Firzt Realty Company Firzt Realty Company,45,Apartment,0,May,8
309,Johannesburg Central,53, 2LetNow - JHB,2,Apartment,0,April,0
310,Mulbarton,84, Allegiance Properties - JHB South,8,Townhouse,2,May,8
311,Melrose,74, Rental,137,Apartment,0,June,6
312,None,88, None,97,None,1,None,9
313,Parkview,101, Seeff Sandton,150,Apartment,0,May,8
314,Linksfield,64, Rental,137,Apartment,0,April,0
315,Saxonwold,118, Seeff Sandton,150,Apartment,0,May,8
316,None,88, None,97,None,1,None,9
317,Melrose Estate,77, Rental,137,Apartment,0,July,5
318,None,88, None,97,None,1,None,9
319,Craighall Park,24, Property.CoZa - Randburg,114,Apartment,0,March,7
320,Parktown North,100, Rental,137,Apartment,0,June,6
321,Lyndhurst,69, Property.CoZa - Midrand,113,Apartment,0,April,0
322,Rosebank,113, Knightbridge Properties,75,Apartment,0,April,0
323,Marshalltown,72, Seeff - Johannesburg Central,146,Apartment,0,April,0
324,Dunkeld West,28, Seeff Sandton,150,Apartment,0,May,8
325,Dunkeld West,28, Rental,137,Apartment,0,May,8
326,Dunkeld,27, Knightbridge Properties,75,Apartment,0,April,0
327,Killarney,60, Firzt Realty Company Firzt Realty Company,45,Apartment,0,April,0
328,None,88,  ,1,None,1,None,9
329,Suideroord,120, PropertyCloud,117,Townhouse,2,May,8
330,Riviera,109, You Realty,165,Apartment,0,May,8
331,Maboneng,70, Rental,137,Apartment,0,May,8
332,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,May,8
333,Glenvista,43, PropertyCloud,117,Apartment,0,May,8
334,Observatory,93, Rental,137,Townhouse,2,April,0
335,Dunkeld,27, Knightbridge Properties,75,Apartment,0,April,0
336,Albertville,3, EA Properties,35,Townhouse,2,April,0
337,Oakdene,91, PropertyCloud,117,Townhouse,2,June,6
338,Melrose North,78, You Realty,165,Townhouse,2,April,0
339,Mulbarton,84, Lencar Exclusive Properties,78,Townhouse,2,May,8
340,Melrose,74, Knightbridge Properties,75,Apartment,0,March,7
341,Parkview,101, Rental,137,Apartment,0,May,8
342,Meredale,80, 2LetNow - JHB,2,Apartment,0,April,0
343,Dunkeld,27, Kent Gush Properties,72,Apartment,0,April,0
344,Melrose,74, You Realty,165,Apartment,0,April,0
345,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,April,0
346,Houghton Estate,51, Alan Becker Properties,7,Apartment,0,April,0
347,Suideroord,120, Seeff Kibler Park,147,Apartment,0,April,0
348,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,April,0
349,Lorentzville,68, Framework Property Services,46,Apartment,0,May,8
350,None,88, None,97,None,1,None,9
351,Mayfield Park,73, 2LetNow - JHB,2,Apartment,0,April,0
352,Rosebank,113, Knightbridge Properties,75,Apartment,0,March,7
353,City & Suburban,21, Acutts Midrand,5,Apartment,0,April,0
354,None,88,2 Bedroom Apartment / flat to rent in Meredale - Johannesburg,177,None,1,None,9
355,Alan Manor,1, Seeff Kibler Park,147,Apartment,0,April,0
356,Houghton Estate,51, Fengari Properties,42,Apartment,0,May,8
357,None,88, None,97,None,1,None,9
358,Houghton Estate,51, Etchells & Young Property Brokers,38,Apartment,0,April,0
359,Glenvista,43, ,0,Townhouse,2,None,9
360,None,88, None,97,None,1,None,9
361,Melrose,74, Knightbridge Properties,75,Apartment,0,April,0
362,Ridgeway,106, 2LetNow - JHB,2,Apartment,0,April,0
363,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,April,0
364,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,April,0
365,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,April,0
366,Mulbarton,84, Harcourts 1 Vision,54,Townhouse,2,April,0
367,Parktown North,100, Etchells & Young Property Brokers,38,Apartment,0,April,0
368,Johannesburg Central,53, 2LetNow - JHB,2,Apartment,0,May,8
369,Oaklands,92, You Realty,165,Apartment,0,April,0
370,None,88, None,97,None,1,None,9
371,Berea,10, Trafalgar Property Management,160,Apartment,0,May,8
372,Towerby,124, Allegiance Properties - JHB South,8,Townhouse,2,May,8
373,Bassonia,6, 2LetNow - JHB,2,Apartment,0,May,8
374,None,88, None,97,None,1,None,9
375,Bassonia,6, Lencar Exclusive Properties,78,Townhouse,2,April,0
376,Johannesburg Central,53, IHS Property Management,60,Apartment,0,May,8
377,None,88, None,97,None,1,None,9
378,None,88, None,97,None,1,None,9
379,Saxonwold,118, You Realty,165,Apartment,0,April,0
380,Killarney,60, Rental,137,Apartment,0,April,0
381,Houghton Estate,51, Seeff Sandton,150,Apartment,0,April,0
382,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,May,8
383,Killarney,60, Silver Property Group,153,Apartment,0,April,0
384,Melrose,74, You Realty,165,Townhouse,2,April,0
385,None,88, None,97,None,1,None,9
386,Winchester Hills,137, Lencar Exclusive Properties,78,Townhouse,2,June,6
387,None,88, None,97,None,1,None,9
388,None,88,  ,1,None,1,None,9
389,Hillbrow,50, Trafalgar Property Management,160,Apartment,0,May,8
390,None,88,2 Bedroom Apartment / flat to rent in Glenvista - Johannesburg,173,None,1,None,9
391,Parktown,99, Rental,137,Apartment,0,April,0
392,South Hills,119, 2LetNow - JHB,2,Apartment,0,April,0
393,Winchester Hills,137, Allegiance Properties - JHB South,8,Townhouse,2,April,0
394,Suideroord,120, Lencar Exclusive Properties,78,Townhouse,2,April,0
395,Joubert Park,54, Trafalgar Property Management,160,Apartment,0,May,8
396,None,88, None,97,None,1,None,9
397,Berea,10, Trafalgar Property Management,160,Apartment,0,May,8
398,None,88, None,97,None,1,None,9
399,Craighall Park,24, Property.CoZa - Randburg,114,Apartment,0,March,7
400,Melrose,74, Rental,137,Apartment,0,March,7
401,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,April,0
402,Auckland Park,5, Rental,137,Apartment,0,May,8
403,Oakdene,91, Rental,137,Townhouse,2,May,8
404,Johannesburg Central,53, Rental,137,Apartment,0,April,0
405,Mondeor,82, Rental,137,Apartment,0,May,8
406,Braamfontein,16, Seeff - Johannesburg Central,146,Apartment,0,April,0
407,Oakdene,91, PropertyCloud,117,Townhouse,2,May,8
408,Glenvista,43, PropertyCloud,117,Townhouse,2,April,0
409,Craighall Park,24, Kings Estates,74,Townhouse,2,May,8
410,Rosebank,113, Knightbridge Properties,75,Apartment,0,March,7
411,Oakdene,91, IHS Property Management,60,Apartment,0,April,0
412,Melrose,74, Limestone Residential Properties,80,Apartment,0,March,7
413,None,88,  ,1,None,1,None,9
414,None,88, None,97,None,1,None,9
415,Parktown North,100, Rental,137,Apartment,0,May,8
416,Winchester Hills,137, Property.CoZa - Johannesburg South,112,Townhouse,2,April,0
417,None,88, None,97,None,1,None,9
418,None,88,  ,1,None,1,None,9
419,None,88, None,97,None,1,None,9
420,Rosebank,113, Knightbridge Properties,75,Apartment,0,April,0
421,None,88, None,97,None,1,None,9
422,Melrose North,78, Rental,137,Apartment,0,April,0
423,None,88, None,97,None,1,None,9
424,Winchester Hills,137, PropertyCloud,117,Townhouse,2,May,8
425,Milpark,81, Etchells & Young Property Brokers,38,Apartment,0,April,0
426,Meredale,80, 2LetNow - JHB,2,Apartment,0,May,8
427,Meredale,80, 2LetNow - JHB,2,Apartment,0,May,8
428,None,88, None,97,None,1,None,9
429,Craighall,23, Rent - A - Property,136,Apartment,0,May,8
430,Berea,10, Trafalgar Property Management,160,Apartment,0,April,0
431,None,88, None,97,None,1,None,9
432,None,88, None,97,None,1,None,9
433,Westdene,135, EA Properties,35,Apartment,0,May,8
434,Ormonde View,97, 2LetNow - JHB,2,Apartment,0,May,8
435,Mulbarton,84, Rental,137,Townhouse,2,March,7
436,Craighall Park,24, Infinite Property Network Dynamyx,61,Apartment,0,July,5
437,None,88, None,97,None,1,None,9
438,Forest Hill,36, Trafalgar Property Management,160,Apartment,0,April,0
439,Fordsburg,35, Rental,137,Apartment,0,April,0
440,None,88, None,97,None,1,None,9
441,None,88, None,97,None,1,None,9
442,None,88, None,97,None,1,None,9
443,None,88, None,97,None,1,None,9
444,None,88, None,97,None,1,None,9
445,Saxonwold,118, Vered Estates,163,Apartment,0,May,8
446,Parktown,99, Lencar Exclusive Properties,78,Apartment,0,March,7
447,Riviera,109, Seeff Sandton,150,Apartment,0,March,7
448,None,88, None,97,None,1,None,9
449,Kibler Heights,58, 2LetNow - JHB,2,Apartment,0,May,8
450,Killarney,60, Nomsa Nene Properties,96,Apartment,0,April,0
451,None,88, None,97,None,1,None,9
452,None,88, None,97,None,1,None,9
453,Craighall Park,24, Sotheby's International Realty - Craighall,156,Apartment,0,May,8
454,Regents Park,103, AFHCO Africa Housing Company,3,Apartment,0,May,8
455,Meredale,80, 2LetNow - JHB,2,Apartment,0,May,8
456,Emmarentia,32, Property.CoZa - Randburg,114,Apartment,0,March,7
457,Melrose,74, Silver Property Group,153,Apartment,0,April,0
458,None,88, None,97,None,1,None,9
459,Houghton Estate,51, Rawson Properties Linden,130,Apartment,0,April,0
460,Melrose Arch,75, Silver Property Group,153,Apartment,0,April,0
461,Auckland Park,5, Rental,137,Townhouse,2,May,8
462,Naturena,85, IHS Property Management,60,Apartment,0,April,0
463,None,88,2 Bedroom Apartment / flat to rent in Naturena - Johannesburg,179,None,1,None,9
464,Parkwood,102, Rental,137,Townhouse,2,May,8
465,None,88, None,97,None,1,None,9
466,None,88,  ,1,None,1,None,9
467,None,88, None,97,None,1,None,9
468,Melville,79, EA Properties,35,Apartment,0,December,2
469,Victoria,130, Adrienne Hersch Properties,6,Townhouse,2,April,0
470,Maboneng,70, Rental,137,Apartment,0,April,0
471,Melrose Arch,75, Rental,137,Apartment,0,April,0
472,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,May,8
473,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,May,8
474,None,88, None,97,None,1,None,9
475,Oakdene,91, PropertyCloud,117,Townhouse,2,April,0
476,None,88, None,97,None,1,None,9
477,The Hill,123, Lencar Exclusive Properties,78,Townhouse,2,April,0
478,Craighall,23, Rawson Properties Linden,130,Apartment,0,April,0
479,None,88, None,97,None,1,None,9
480,Oaklands,92, Rawson Properties Sandton Apartment Living,132,Apartment,0,March,7
481,Suideroord,120, Seeff Kibler Park,147,Apartment,0,March,7
482,Rosebank,113, Etchells & Young Property Brokers,38,Apartment,0,April,0
483,Bassonia,6, Lencar Exclusive Properties,78,Townhouse,2,June,6
484,Aeroton,0, Choprop (Pty) Ltd Rentals,24,Apartment,0,April,0
485,Parkview,101, Harcourts Heritage,56,Apartment,0,May,8
486,Bassonia,6, Seeff Meyersdal,148,Townhouse,2,April,0
487,Meredale,80, Propertyzz.Com,118,Apartment,0,March,7
488,Greenside East,46, Rental,137,Apartment,0,June,6
489,Meredale,80, Rental,137,Townhouse,2,May,8
490,Alan Manor,1, Jawitz Alberton & Germiston,66,Townhouse,2,May,8
491,Parkview,101, Etchells & Young Property Brokers,38,Apartment,0,March,7
492,Killarney,60, Zareena Kara Properties,166,Apartment,0,April,0
493,Meredale,80, 2LetNow - JHB,2,Apartment,0,May,8
494,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,May,8
495,Bassonia,6, 2LetNow - JHB,2,Apartment,0,May,8
496,Birdhaven,12, Renprop Residential,135,Apartment,0,May,8
497,None,88, None,97,None,1,None,9
498,Kibler Park,59, 2LetNow - JHB,2,Apartment,0,March,7
499,None,88, None,97,None,1,None,9
500,Killarney,60, You Realty,165,Apartment,0,April,0
501,None,88, None,97,None,1,None,9
502,Glenvista,43, Lencar Exclusive Properties,78,Apartment,0,June,6
503,None,88, None,97,None,1,None,9
504,Sandringham,116, Huizemark Johannesburg North East,58,Apartment,0,May,8
505,None,88, None,97,None,1,None,9
